Id,Sales
211,6726.1777
212,6727.313
213,7633.6753
214,10380.112
215,6480.7964
216,6200.093
217,7434.718
218,5566.766
219,5351.422
220,8071.7183
221,5905.615
222,6310.7876
223,7500.4805
224,6427.4795
225,5993.3857
226,7637.9365
227,7607.567
228,8710.573
229,7037.641
230,7584.889
231,5805.4634
232,4060.63
233,6511.9585
234,7102.689
235,6111.288
236,4712.611
237,9400.238
238,7384.533
239,9591.843
240,7220.7026
241,5905.2437
242,5541.85
243,4495.3916
244,10338.19
245,5440.3574
246,7814.2266
247,15505.191
248,7868.1343
249,7354.87
250,5713.917
251,4723.4795
252,7488.457
253,4249.5273
254,6121.264
255,10417.424
256,5650.23
257,16590.445
258,14354.484
259,5496.7383
260,7434.335
261,5566.0396
262,7082.307
263,5934.402
264,11622.222
265,7877.6553
266,9829.159
267,4638.193
268,7616.0317
269,5296.2734
270,8978.584
271,7273.138
272,6380.434
273,6935.2407
274,6287.626
275,8724.801
276,9655.028
277,6171.8594
278,10432.826
279,7010.314
280,9738.886
281,5684.784
282,5655.5566
283,5623.2554
284,11079.999
285,6540.3057
286,8025.0757
287,7262.4497
288,9350.244
289,4675.787
290,8506.206
291,6901.8047
292,4247.833
293,14529.674
294,17590.121
295,7505.2754
296,7306.0117
297,9727.328
298,10633.856
299,11386.109
300,5818.031
301,7757.9272
302,6280.26
303,8950.223
304,4084.2097
305,6277.702
306,5900.7617
307,6000.811
308,7920.124
309,5462.2065
310,5071.025
311,7348.3066
312,4150.6445
313,5146.2173
314,6362.6763
315,6533.4165
316,10003.807
317,9314.577
318,7317.2812
319,6694.323
320,6444.047
321,11634.843
322,7766.5464
323,5850.6855
324,5112.01
325,9018.355
326,4770.289
327,7334.0923
328,3516.974
329,5334.492
330,8089.4136
331,6388.546
332,5475.2163
333,8999.589
334,10105.206
335,11904.044
336,6190.2715
337,9819.208
338,3232.7078
339,5643.5825
340,6514.997
341,4721.065
342,8317.011
343,5454.1006
344,5249.2334
345,9102.359
346,11323.859
347,9065.823
348,5619.454
349,5232.582
350,9014.0205
351,7604.0054
352,6179.2227
353,5470.2983
354,7379.0903
355,10142.847
356,4893.625
357,6359.1934
358,8319.938
359,8417.902
360,13536.39
361,6068.5996
362,12863.493
363,7309.573
364,5422.8354
365,3708.4355
366,6195.954
367,6611.728
368,6015.097
369,7624.7837
370,5306.9844
371,4745.9976
372,7524.886
373,3629.754
374,7777.3604
375,7363.5522
376,8011.838
377,8986.157
378,5784.2603
379,9277.844
380,6575.8853
381,5633.843
382,6058.178
383,5526.558
384,10883.056
385,6708.616
386,5222.838
387,7449.93
388,9061.016
389,7658.0986
390,6510.9155
391,8975.681
392,5715.273
393,6040.1987
394,6309.9214
395,9464.517
396,6291.3867
397,6677.214
398,6045.64
399,5535.88
400,4162.551
401,5580.903
402,8837.497
403,8857.487
404,11120.556
405,11569.29
406,8362.087
407,6174.751
408,5270.401
409,11069.224
410,11136.563
411,8036.8955
412,8608.515
413,8808.801
414,6189.0967
415,3995.3958
416,10843.683
417,7395.4155
418,7033.7954
419,6459.3335
420,3162.9038
421,11678.313
422,6195.6406
423,5388.9375
424,5096.3276
425,5426.8774
426,6709.4097
427,8521.578
428,6845.0566
429,5237.006
430,4921.21
431,4329.089
432,3367.4321
433,7264.936
434,18084.729
435,4592.5874
436,6003.2783
437,7137.052
438,5440.4097
439,5478.282
440,5301.6973
441,4309.493
442,7953.356
443,7280.787
444,4086.9146
445,9514.232
446,6075.868
447,5206.0713
448,9253.523
449,8199.79
450,9699.294
451,5702.369
452,6936.9546
453,5150.16
454,5090.143
455,15173.794
456,10659.801
457,6628.385
458,5827.7944
459,5328.9326
460,5939.709
461,4822.357
462,10541.922
463,5300.969
464,5589.187
465,7520.3306
466,4901.487
467,6731.486
468,7485.458
469,7228.918
470,7668.075
471,4340.373
472,5772.3774
473,7011.0425
474,9581.181
475,8746.697
476,7434.718
477,4979.0796
478,8201.035
479,6252.7944
480,4839.4434
481,7477.958
482,7616.402
483,6940.6543
484,6607.7944
485,6743.0527
486,6148.7783
487,5892.3306
488,7266.5786
489,6733.0273
490,6958.8765
491,9639.386
492,6167.016
493,5029.328
494,12235.826
495,6165.493
496,3571.5322
497,8255.721
498,9077.599
499,10961.497
500,5107.287
501,6171.7646
502,6419.0923
503,7506.141
504,6077.706
505,8782.894
506,3422.6182
507,6329.1562
508,6542.284
509,6026.5425
510,5464.3384
511,7083.8604
512,8724.052
513,6026.3813
514,8399.224
515,7453.4546
516,9210.747
517,5000.3066
518,7027.8945
519,6991.8696
520,8164.4854
521,8515.802
522,4636.463
523,8739.242
524,7073.0386
525,7667.505
526,4803.3877
527,4209.6973
528,8588.259
529,6332.144
530,9061.552
531,7270.7524
532,5733.56
533,8713.557
534,6938.583
535,7405.2207
536,8224.032
537,6232.8403
538,8923.978
539,11347.223
540,8103.2065
541,5091.4004
542,6199.909
543,4595.449
544,3376.6455
545,8445.865
546,5728.088
547,9017.029
548,4940.5835
549,6419.919
550,6426.4316
551,9737.558
552,5309.5107
553,5709.569
554,6224.41
555,7671.3887
556,5332.0444
557,7729.1377
558,7815.472
559,8469.323
560,7999.101
561,7181.916
562,6184.9126
563,5059.2266
564,5373.9087
565,11136.276
566,9516.464
567,7135.0435
568,14838.622
569,5995.5757
570,5393.978
571,6206.376
572,8853.7705
573,10489.598
574,7524.0967
575,8367.161
576,8427.2295
577,7683.6187
578,6750.408
579,5886.9204
580,5333.403
581,5252.5693
582,4356.915
583,5583.033
584,8469.759
585,16588.707
586,6964.654
587,5381.2275
588,7464.3765
589,4542.0464
590,6470.1733
591,4443.3086
592,9262.849
593,6664.7427
594,6665.938
595,13679.617
596,11810.306
597,5419.5103
598,7164.2847
599,4202.3555
600,5527.1216
601,5508.517
602,8928.294
603,5167.8857
604,4594.7036
605,6110.0645
606,5988.8545
607,7018.121
608,7408.633
609,3697.6194
610,7617.028
611,8572.651
612,7786.572
613,5190.1406
614,4758.473
615,8084.47
616,4848.121
617,10236.211
618,4796.502
619,5309.1006
620,7512.2153
621,6039.686
622,5174.9595
623,5875.567
624,7646.8945
625,9873.254
626,9965.934
627,5806.681
628,4095.2034
629,6001.807
630,6411.7485
631,5064.224
632,6569.6787
633,5988.243
634,11841.481
635,7880.429
636,6391.3677
637,7452.2754
638,4943.3975
639,9385.009
640,5972.647
641,13275.438
642,6700.654
643,5703.876
644,5647.7183
645,4295.8013
646,7197.3315
647,19695.72
648,4549.405
649,4985.9097
650,10132.8
651,6681.3745
652,7412.9375
653,8366.522
654,6608.7397
655,5229.538
656,4846.7705
657,9724.053
658,6309.7583
659,7349.372
660,7798.4272
661,5057.721
662,7591.548
663,6237.872
664,4146.319
665,8668.447
666,8872.775
667,4710.0093
668,7920.034
669,7324.2705
670,4944.9536
671,10068.516
672,6690.985
673,7802.8687
674,4878.1104
675,5344.6377
676,6502.9775
677,4367.1885
678,8147.4653
679,4482.118
680,6160.408
681,4968.6987
682,6236.117
683,6061.883
684,7044.0874
685,7228.7583
686,8454.595
687,6265.3135
688,7610.078
689,6342.5176
690,8745.112
691,10138.638
692,6943.4688
693,3413.6448
694,6223.2227
695,7270.9395
696,3984.4875
697,11561.0625
698,5899.085
699,6635.3374
700,10815.701
701,6770.6753
702,4617.4185
703,12160.542
704,10338.053
705,5776.6904
706,9187.873
707,9820.744
708,6271.6387
709,5410.286
710,7212.698
711,5913.4844
712,6293.5835
713,7445.1494
714,5021.2363
715,6813.153
716,7831.6567
717,6700.5327
718,8654.419
719,6109.289
720,6680.9287
721,4574.12
722,7830.148
723,7338.76
724,6276.2407
725,6795.5522
726,7551.3525
727,9659.8
728,6152.058
729,5521.8047
730,6743.747
731,7332.302
732,6746.006
733,4676.411
734,4499.2744
735,7676.9956
736,7815.4565
737,6219.6743
738,8401.852
739,6042.331
740,6839.4043
741,5290.306
742,3316.9277
743,7202.0356
744,6816.26
745,6930.5728
746,9463.641
747,8571.98
748,4981.5356
749,8506.0205
750,4306.592
751,3083.5288
752,7343.7944
753,12338.871
754,8179.287
755,7352.9062
756,4941.465
757,6992.9307
758,8576.855
759,6435.5347
760,8595.313
761,5115.7065
762,4620.4727
763,5535.416
764,5837.5415
765,5699.307
766,5432.357
767,5357.4893
768,4503.3706
769,7329.519
770,7389.571
771,5784.398
772,6230.3623
773,7235.1045
774,6052.755
775,5295.6523
776,9536.472
777,7616.1055
778,5951.7256
779,3801.8708
780,11792.714
781,6595.704
782,6014.9536
783,8797.793
784,7923.8726
785,7704.7607
786,6258.6953
787,7584.3315
788,9673.915
789,13683.676
790,5271.0947
791,5082.2793
792,5539.779
793,6776.3667
794,5657.4185
795,7717.264
796,9006.106
797,5991.2476
798,4296.5635
799,6136.423
800,8862.456
801,5277.5596
802,7808.714
803,4088.2363
804,7447.415
805,8248.078
806,7794.122
807,8683.582
808,6739.5293
809,4686.101
810,6688.7134
811,7624.718
812,8745.971
813,7812.438
814,8317.242
815,6765.594
816,4605.265
817,9884.692
818,4528.337
819,10271.016
820,6116.3203
821,4641.716
822,7356.168
823,6385.585
824,7879.542
825,8020.2173
826,4046.1953
827,4803.8965
828,8255.87
829,8984.957
830,10187.035
831,5665.9185
832,6336.869
833,6611.078
834,6815.869
835,5692.0654
836,10361.765
837,8875.095
838,12018.397
839,4622.1294
840,6130.6133
841,10348.303
842,8143.371
843,5581.808
844,10526.118
845,6839.809
846,6075.0864
847,5497.4146
848,5484.724
849,5380.4785
850,6754.014
851,5070.536
852,4964.534
853,9198.746
854,7049.465
855,21336.975
856,7148.77
857,4724.119
858,7954.6914
859,9797.748
860,7272.591
861,7745.2485
862,6208.3535
863,8101.575
864,8425.518
865,6046.8916
866,5879.4346
867,7437.8735
868,8730.095
869,7417.039
870,8949.806
871,6426.265
872,5080.824
873,5870.1895
874,10574.901
875,10975.314
876,10292.403
877,8428.202
878,4333.22
879,6086.309
880,4661.0425
881,8558.134
882,11432.968
883,9953.585
884,6395.532
885,5762.53
886,4737.341
887,5851.428
888,11152.355
889,7005.494
890,5244.024
891,5780.9014
892,7860.506
893,3820.7253
894,7914.5894
895,4615.428
896,6787.2334
897,6850.4644
898,5627.698
899,8219.907
900,7302.34
901,5527.4644
902,7191.547
903,7629.7227
904,11537.545
905,6340.05
906,9166.41
907,7591.6206
908,9612.962
909,7112.017
910,9759.36
911,4944.1377
912,5186.805
913,6625.73
914,6001.429
915,9456.955
916,8424.898
917,6085.3223
918,8029.7617
919,7014.9287
920,9933.763
921,4078.9812
922,14185.682
923,5139.4717
924,6295.553
925,8930.712
926,5296.855
927,6781.6753
928,6396.686
929,7833.494
930,5678.4053
931,5835.721
932,8140.0312
933,8077.0713
934,7692.4985
935,5462.3735
936,7471.662
937,12145.208
938,6972.218
939,4756.0815
940,7235.6777
941,6312.865
942,5896.7783
943,7880.399
944,4026.613
945,8478.699
946,6534.688
947,7528.584
948,7761.4663
949,4738.0557
950,5810.9814
951,5730.258
952,8680.427
953,8891.675
954,5429.083
955,4877.836
956,7468.8833
957,6250.7847
958,6378.9917
959,7619.1196
960,7064.4688
961,7954.5703
962,6039.726
963,4838.0317
964,6823.884
965,8042.992
966,8383.138
967,8737.792
968,8682.944
969,6075.973
970,8949.284
971,6242.753
972,7310.947
973,9423.865
974,7039.7354
975,10590.951
976,8451.934
977,8135.15
978,5979.2026
979,7744.3403
980,8498.681
981,7086.455
982,4179.7837
983,5449.826
984,8278.138
985,6137.7217
986,4428.8486
987,9094.15
988,6880.797
989,5848.164
990,6165.8633
991,5837.92
992,7854.1733
993,7590.8525
994,6997.7944
995,5844.4053
996,5537.734
997,7086.219
998,4138.681
999,6669.245
1000,5979.887
1001,8889.318
1002,7945.2134
1003,6616.4727
1004,12836.615
1005,5857.66
1006,5318.0664
1007,11269.513
1008,7104.22
1009,8837.117
1010,8045.501
1011,5277.836
1012,6639.845
1013,5943.732
1014,8200.284
1015,12118.675
1016,6424.0776
1017,3573.5564
1018,5133.372
1019,8893.601
1020,9688.56
1021,7029.081
1022,7558.8174
1023,5144.971
1024,5637.159
1025,3428.4187
1026,5316.2456
1027,6084.887
1028,7735.26
1029,7454.849
1030,6754.6714
1031,8481.449
1032,9519.643
1033,7934.702
1034,5558.9185
1035,10241.006
1036,11703.21
1037,6227.7417
1038,8067.9165
1039,5691.2944
1040,7105.4326
1041,4442.067
1042,7761.2363
1043,5822.977
1044,9638.77
1045,7442.558
1046,9127.971
1047,8608.087
1048,5551.971
1049,9756.0
1050,19846.457
1051,11209.677
1052,6486.6904
1053,3280.6597
1054,6687.406
1055,8885.699
1056,5781.7725
1057,12705.811
1058,19716.338
1059,4158.551
1060,5802.933
1061,8916.891
1062,5271.2505
1063,8577.936
1064,7059.4575
1065,8121.682
1066,5065.8086
1067,6929.7
1068,6838.8438
1069,7789.8184
1070,10574.559
1071,6286.9414
1072,6132.0337
1073,7607.509
1074,5756.8936
1075,5447.612
1076,8254.225
1077,5982.643
1078,6405.203
1079,7768.7163
1080,6611.5264
1081,6266.204
1082,7803.948
1083,7770.873
1084,8528.66
1085,7078.7876
1086,7728.048
1087,5858.0786
1088,4116.196
1089,6629.9414
1090,7290.015
1091,6221.365
1092,4804.52
1093,9730.455
1094,7487.3716
1095,9884.504
1096,7498.4707
1097,5870.6313
1098,5627.6934
1099,4469.0205
1100,10479.438
1101,5476.4805
1102,7893.6987
1103,15779.087
1104,7839.429
1105,7041.556
1106,5472.522
1107,4840.8657
1108,7691.6255
1109,4333.8774
1110,6342.203
1111,10561.497
1112,5669.86
1113,17236.77
1114,14844.3125
1115,5397.621
1116,7625.882
1117,5726.4385
1118,7220.0835
1119,6107.949
1120,11610.544
1121,7836.715
1122,10116.239
1123,4766.332
1124,7741.873
1125,5162.2495
1126,9006.76
1127,7252.5293
1128,6450.3687
1129,6947.9795
1130,6367.108
1131,8904.498
1132,9670.032
1133,6167.8516
1134,10724.139
1135,7028.102
1136,10054.763
1137,5751.723
1138,5776.9106
1139,5674.632
1140,11538.92
1141,6532.9736
1142,8018.068
1143,7461.322
1144,9476.386
1145,4713.5825
1146,8698.975
1147,7067.3
1148,4320.005
1149,15097.1
1150,17880.418
1151,7649.7104
1152,7423.296
1153,10122.513
1154,10907.578
1155,11613.104
1156,5932.3247
1157,8022.2754
1158,6332.1807
1159,8988.009
1160,4155.8936
1161,6492.7007
1162,6031.276
1163,6077.248
1164,8093.952
1165,5681.456
1166,5246.736
1167,7341.8267
1168,4194.6177
1169,5281.739
1170,6501.928
1171,6936.5054
1172,10077.958
1173,9356.203
1174,7499.5073
1175,6685.39
1176,6482.2744
1177,11842.215
1178,8022.803
1179,5961.9355
1180,5252.6494
1181,9076.688
1182,4837.192
1183,7520.6025
1184,3591.1252
1185,5637.988
1186,8354.092
1187,6425.0156
1188,5387.108
1189,9019.844
1190,10238.584
1191,12203.868
1192,6249.0376
1193,9718.769
1194,3392.0095
1195,5768.8276
1196,6599.121
1197,4837.958
1198,8524.822
1199,5647.643
1200,5372.478
1201,9329.577
1202,11692.443
1203,8798.053
1204,5709.6997
1205,5286.0938
1206,9942.303
1207,7890.65
1208,6396.252
1209,5450.065
1210,7529.051
1211,10403.315
1212,5012.4937
1213,6598.636
1214,8367.672
1215,8664.065
1216,13548.904
1217,6119.846
1218,13300.238
1219,7381.976
1220,5503.071
1221,3763.2336
1222,6462.1865
1223,6619.2563
1224,6043.4385
1225,7461.856
1226,5375.236
1227,4784.7163
1228,7568.7153
1229,3752.548
1230,8000.627
1231,7536.7812
1232,8272.706
1233,9197.386
1234,5794.366
1235,9529.081
1236,6808.638
1237,5821.5273
1238,6013.1987
1239,5769.9165
1240,11217.536
1241,6949.0933
1242,5432.621
1243,7785.3765
1244,9094.071
1245,7828.221
1246,6714.48
1247,9180.243
1248,5851.618
1249,6130.186
1250,6434.9883
1251,9401.341
1252,6474.347
1253,6673.3237
1254,6076.5815
1255,5564.5527
1256,4280.8584
1257,5391.3184
1258,8826.992
1259,8840.903
1260,11291.097
1261,11653.967
1262,8350.682
1263,6291.2856
1264,5398.4043
1265,11348.077
1266,11398.932
1267,8190.404
1268,8863.979
1269,9023.285
1270,6370.9233
1271,4148.3325
1272,11051.839
1273,7612.488
1274,7316.164
1275,6562.859
1276,3321.161
1277,11981.293
1278,6201.1216
1279,5532.723
1280,5187.4233
1281,5512.8896
1282,6864.2456
1283,8899.846
1284,6844.005
1285,5372.56
1286,4982.909
1287,4644.1157
1288,3387.382
1289,7323.6914
1290,18462.504
1291,4693.9033
1292,6009.8154
1293,7407.82
1294,5519.5615
1295,5645.2246
1296,5313.093
1297,4529.309
1298,7943.5156
1299,7295.517
1300,4250.094
1301,9705.726
1302,6336.3433
1303,5348.686
1304,9419.562
1305,8406.47
1306,9905.682
1307,5870.273
1308,7167.5796
1309,5303.6597
1310,5187.324
1311,15830.715
1312,10802.495
1313,6563.1655
1314,5995.0215
1315,5300.013
1316,6069.1377
1317,4768.6284
1318,9681.632
1319,5481.7744
1320,5731.728
1321,7393.977
1322,4893.8115
1323,6896.849
1324,7816.217
1325,7278.489
1326,7622.856
1327,4518.344
1328,5847.506
1329,7025.314
1330,9943.421
1331,8878.1
1332,7411.8696
1333,5130.2886
1334,8314.212
1335,6472.674
1336,4860.3867
1337,7647.6533
1338,7725.3135
1339,7082.4883
1340,6673.3564
1341,6946.277
1342,6261.681
1343,6039.623
1344,7437.8955
1345,6703.8374
1346,7221.8125
1347,9649.624
1348,6114.016
1349,5126.14
1350,12407.28
1351,6306.16
1352,3790.3733
1353,8477.526
1354,9231.942
1355,11342.928
1356,5200.74
1357,6266.1865
1358,6548.509
1359,7774.966
1360,6080.7446
1361,8997.477
1362,3494.007
1363,6575.3965
1364,6676.3926
1365,6244.248
1366,5608.8936
1367,7164.415
1368,9105.598
1369,6160.226
1370,8662.447
1371,7607.6465
1372,9412.789
1373,4903.2925
1374,7210.8477
1375,7103.7188
1376,8171.817
1377,8794.849
1378,4069.4978
1379,8871.303
1380,7195.7803
1381,7854.653
1382,4977.427
1383,4357.0107
1384,8809.994
1385,6537.9663
1386,9276.817
1387,7245.8506
1388,5912.1587
1389,8759.479
1390,7183.3003
1391,7611.457
1392,8422.657
1393,6368.371
1394,9228.791
1395,11596.832
1396,8390.2
1397,5256.619
1398,6338.3506
1399,4599.563
1400,3505.3547
1401,8664.256
1402,5678.1074
1403,9271.263
1404,5006.2627
1405,6374.1143
1406,6571.3276
1407,10153.386
1408,5356.789
1409,5787.213
1410,6370.7593
1411,7877.4907
1412,5274.8115
1413,7776.664
1414,7838.3384
1415,8658.249
1416,8064.4775
1417,7263.773
1418,6024.543
1419,5161.831
1420,5255.6465
1421,11329.477
1422,9723.756
1423,7218.582
1424,15054.311
1425,6167.9287
1426,5457.816
1427,6461.299
1428,8962.942
1429,10677.099
1430,7591.787
1431,8535.194
1432,8594.116
1433,7882.2104
1434,6829.653
1435,5910.439
1436,5467.842
1437,5239.349
1438,4546.5107
1439,5756.4707
1440,8630.26
1441,17156.766
1442,7167.9624
1443,5458.4463
1444,7718.4346
1445,4583.922
1446,6383.52
1447,4374.6646
1448,9243.962
1449,6641.751
1450,6736.0264
1451,14049.221
1452,12082.598
1453,5547.5996
1454,7157.0864
1455,4286.4937
1456,5686.1934
1457,5664.3027
1458,8911.423
1459,5324.8887
1460,4595.642
1461,6348.128
1462,6002.878
1463,7227.497
1464,7583.9194
1465,3733.296
1466,7627.1323
1467,8786.3125
1468,7833.0615
1469,5334.3486
1470,4971.567
1471,8270.246
1472,4926.6304
1473,10520.217
1474,4825.6104
1475,5252.675
1476,7676.4536
1477,6194.6245
1478,5207.259
1479,5848.0967
1480,7863.6025
1481,10107.704
1482,10283.68
1483,5725.6895
1484,4183.797
1485,6146.6616
1486,6592.119
1487,5233.0166
1488,6755.1353
1489,6110.8564
1490,12170.694
1491,8077.3716
1492,6369.2036
1493,7702.6006
1494,5072.1035
1495,9593.919
1496,6152.733
1497,13803.719
1498,6795.694
1499,5793.3765
1500,5837.2856
1501,4313.0835
1502,7439.0166
1503,20277.848
1504,4781.012
1505,4956.065
1506,10342.58
1507,6904.7217
1508,7657.551
1509,8532.419
1510,6770.5327
1511,5294.642
1512,4988.0215
1513,9935.941
1514,6441.4976
1515,7557.693
1516,8031.1255
1517,5180.4907
1518,7731.999
1519,6330.707
1520,4291.3335
1521,8859.701
1522,8887.826
1523,4847.52
1524,8040.1084
1525,7241.4985
1526,4875.8027
1527,10181.684
1528,6614.9194
1529,7837.635
1530,4910.922
1531,5419.211
1532,6940.204
1533,4380.402
1534,8348.3955
1535,4771.7725
1536,6358.8657
1537,5074.7896
1538,6282.9907
1539,6312.6
1540,7161.7915
1541,7193.276
1542,8516.451
1543,6332.555
1544,7854.016
1545,6586.6577
1546,9171.15
1547,10389.244
1548,7077.0527
1549,3396.9026
1550,6344.133
1551,7452.005
1552,4095.2346
1553,11566.996
1554,5935.5967
1555,6806.4946
1556,11097.786
1557,6882.451
1558,4722.3037
1559,12503.706
1560,10486.087
1561,5873.6616
1562,9492.098
1563,9911.296
1564,6274.4453
1565,5610.4937
1566,7327.037
1567,6099.827
1568,6399.9316
1569,7528.073
1570,5108.8213
1571,7064.5093
1572,7904.2085
1573,6971.546
1574,8917.57
1575,6211.937
1576,6874.9062
1577,4501.528
1578,7878.429
1579,7493.3945
1580,6158.1934
1581,7075.9595
1582,7706.0986
1583,9872.274
1584,6240.0557
1585,5675.898
1586,6722.5996
1587,7273.6865
1588,7012.634
1589,4761.329
1590,4594.1035
1591,8129.185
1592,7899.89
1593,6322.4155
1594,8593.526
1595,6054.059
1596,7304.081
1597,5349.197
1598,3370.55
1599,7308.102
1600,6849.4326
1601,7215.725
1602,9751.646
1603,8926.643
1604,5163.826
1605,8511.36
1606,4447.9688
1607,3192.0398
1608,7582.878
1609,12744.624
1610,8164.821
1611,7548.515
1612,5111.039
1613,7177.3076
1614,8914.109
1615,6676.1313
1616,8786.43
1617,5301.2065
1618,4755.918
1619,5698.688
1620,5859.6387
1621,5881.8525
1622,5533.2354
1623,5376.8765
1624,4626.7744
1625,7474.0503
1626,7595.6113
1627,5930.5425
1628,6450.6953
1629,7381.3076
1630,6246.142
1631,5459.685
1632,9622.9795
1633,7813.81
1634,5853.862
1635,3947.1794
1636,12246.229
1637,6519.354
1638,6170.088
1639,8937.401
1640,8433.115
1641,7907.247
1642,6358.769
1643,7792.4204
1644,10041.595
1645,14287.668
1646,5440.1553
1647,5246.175
1648,5422.6445
1649,6945.3433
1650,5531.6313
1651,8041.3193
1652,9150.347
1653,6091.9253
1654,4372.057
1655,6320.022
1656,8724.21
1657,5385.1045
1658,7984.6865
1659,4190.1626
1660,7362.6606
1661,8613.442
1662,7952.788
1663,9198.078
1664,6820.2397
1665,4713.429
1666,6663.141
1667,7844.875
1668,8953.263
1669,8036.022
1670,8310.231
1671,6869.6953
1672,4715.345
1673,10211.9
1674,4667.222
1675,10500.419
1676,6099.42
1677,4791.3438
1678,7603.2
1679,6569.184
1680,8101.011
1681,8316.844
1682,4142.3735
1683,4899.141
1684,8608.449
1685,9214.867
1686,10443.109
1687,5830.035
1688,6487.0747
1689,6850.4966
1690,6849.3804
1691,5797.827
1692,10533.4795
1693,9061.611
1694,12372.351
1695,4719.3677
1696,6311.7686
1697,10552.031
1698,8366.387
1699,5808.9087
1700,10662.1
1701,7045.5527
1702,6230.142
1703,5480.122
1704,5650.6826
1705,5499.6025
1706,6906.9873
1707,5215.4106
1708,5113.409
1709,9522.539
1710,7035.7754
1711,21983.115
1712,7261.9575
1713,5020.2354
1714,8634.582
1715,10967.907
1716,8046.7744
1717,8396.717
1718,6803.5415
1719,8413.898
1720,9096.683
1721,6407.7324
1722,6447.3057
1723,7848.175
1724,9489.511
1725,8078.565
1726,9476.558
1727,7001.4326
1728,5499.434
1729,6300.647
1730,11392.682
1731,11834.402
1732,11596.08
1733,9052.387
1734,4943.261
1735,6381.5356
1736,5041.6865
1737,9120.061
1738,12375.005
1739,10608.714
1740,6943.3164
1741,6417.347
1742,5148.323
1743,6180.195
1744,12070.459
1745,7470.7505
1746,5451.464
1747,6305.6606
1748,8373.388
1749,4140.4297
1750,8271.066
1751,4895.7637
1752,6912.101
1753,7181.9634
1754,6061.0625
1755,8617.156
1756,7990.675
1757,5950.431
1758,7981.1543
1759,7937.4873
1760,12154.015
1761,6656.3
1762,9971.828
1763,7827.042
1764,10311.317
1765,7613.338
1766,10710.176
1767,5544.1235
1768,5717.8633
1769,7343.682
1770,6278.253
1771,10166.294
1772,9004.903
1773,6763.678
1774,8494.864
1775,7561.1323
1776,10862.749
1777,4452.0264
1778,15342.907
1779,5631.5703
1780,6965.099
1781,9637.538
1782,5751.959
1783,7391.326
